Term,Tf,Df,Idf,c-TF-IDF
spear,0.2723305135350403,1,6.181783550292085,1.683488288813508
tanky,0.2723305135350403,1,6.181783550292085,1.683488288813508
regret,0.29115746232373685,2,5.77631844218392,1.6818182192000712
encounter,0.31939992550880986,4,5.26549281841793,1.6817980139698598
appreciate,0.30623920066376464,3,5.48863636973214,1.6808356146008374
fallout,0.27173721502362896,1,6.181783550292085,1.6798206458352527
gore,0.2907866286844501,2,5.77631844218392,1.679676166010477
party,0.29038152245787524,2,5.77631844218392,1.677336143442869
honor,0.2708480291964291,1,6.181783550292085,1.6743238915155156
medal,0.2708480291964291,1,6.181783550292085,1.6743238915155156
fascinating,0.2708480291964291,1,6.181783550292085,1.6743238915155156
electronic,0.2708480291964291,1,6.181783550292085,1.6743238915155156
throughout,0.3048725116215866,3,5.48863636973214,1.6733343554178242
average,0.2894977784156567,2,5.77631844218392,1.672231356433632
general,0.3041962983267979,3,5.48863636973214,1.6696228665343509
interstellar,0.2700255405202195,1,6.181783550292085,1.6692394445466217
subnautica,0.2700255405202195,1,6.181783550292085,1.6692394445466217
provoke,0.2700255405202195,1,6.181783550292085,1.6692394445466217
brilliantly,0.2700255405202195,1,6.181783550292085,1.6692394445466217
gossip,0.2699545739295242,1,6.181783550292085,1.6688007444436412
carry,0.30253920265638634,3,5.48863636973214,1.6605276709696042
frustrating,0.3018831862023804,3,5.48863636973214,1.6569270352010048
trait,0.28652847323971514,2,5.77631844218392,1.6550797041853686
crime,0.28650669024487196,2,5.77631844218392,1.6549538786705298
film,0.26657518254994755,1,6.181783550292085,1.6479100784033756
disney,0.26657518254994755,1,6.181783550292085,1.6479100784033756
obtuse,0.26657518254994755,1,6.181783550292085,1.6479100784033756
forth,0.28508669549157695,2,5.77631844218392,1.6467515367892678
opponent,0.28484354967097114,2,5.77631844218392,1.6453470491015623
complain,0.2845393015513984,2,5.77631844218392,1.6435896150774745
trilogy,0.28438917893206106,2,5.77631844218392,1.6427224590228071
district,0.26544208023492916,1,6.181783550292085,1.640905485151597
balancing,0.26544208023492916,1,6.181783550292085,1.640905485151597
state,0.26544208023492916,1,6.181783550292085,1.640905485151597
traumatize,0.2651493734599348,1,6.181783550292085,1.6390960352248776
lifelesson,0.2651493734599348,1,6.181783550292085,1.6390960352248776
wall,0.29818274033171954,3,5.48863636973214,1.6366166334110703
tile,0.2646280102629898,1,6.181783550292085,1.6358730807902755
ritual,0.2646280102629898,1,6.181783550292085,1.6358730807902755
enjoyed,0.26342965975739435,1,6.181783550292085,1.6284651373473014
shootkill,0.26342965975739435,1,6.181783550292085,1.6284651373473014
lighten,0.26342965975739435,1,6.181783550292085,1.6284651373473014
secret,0.26301837373021947,1,6.181783550292085,1.6259226561500466
likely,0.26301837373021947,1,6.181783550292085,1.6259226561500466
willingly,0.26301837373021947,1,6.181783550292085,1.6259226561500466
dollar,0.26301837373021947,1,6.181783550292085,1.6259226561500466
lovely,0.26301837373021947,1,6.181783550292085,1.6259226561500466
adorable,0.26301837373021947,1,6.181783550292085,1.6259226561500466
manually,0.2809475336028516,2,5.77631844218392,1.6228424196362383
dependency,0.261774402505866,1,6.181783550292085,1.6182326952983015
restore,0.261774402505866,1,6.181783550292085,1.6182326952983015
gfwl,0.261774402505866,1,6.181783550292085,1.6182326952983015
fly,0.29475822812717145,3,5.48863636973214,1.6178207311765962
blackjack,0.25997831729166354,1,6.181783550292085,1.607129685266222
skew,0.25997831729166354,1,6.181783550292085,1.607129685266222
dozen,0.25997831729166354,1,6.181783550292085,1.607129685266222
hopefully,0.2924872436719899,3,5.48863636973214,1.6053561233007905
become,0.2923228761622136,3,5.48863636973214,1.6044539698086298
user,0.27763971903670115,2,5.77631844218392,1.603735429354459
wishlist,0.2593110395952429,1,6.181783550292085,1.603004718979012
exploration,0.25899783411898547,1,6.181783550292085,1.6010685505180224
expansion,0.25899783411898547,1,6.181783550292085,1.6010685505180224
uninteresting,0.2585888725295222,1,6.181783550292085,1.598540438491577
roam,0.2585888725295222,1,6.181783550292085,1.598540438491577
colossus,0.2577793347042139,1,6.181783550292085,1.593536050879747
youngblood,0.2577793347042139,1,6.181783550292085,1.593536050879747
disappoint,0.2577793347042139,1,6.181783550292085,1.593536050879747
girl,0.2572085622788537,1,6.181783550292085,1.590007659289695
comparison,0.27451166149920286,2,5.77631844218392,1.5856667729123952
orc,0.2562216953943115,1,6.181783550292085,1.583907061816504
drug,0.25583695195623274,1,6.181783550292085,1.581528661159906
flip,0.25583695195623274,1,6.181783550292085,1.581528661159906
law,0.25583695195623274,1,6.181783550292085,1.581528661159906
asset,0.25583695195623274,1,6.181783550292085,1.581528661159906
bottom,0.25551526892077686,1,6.181783550292085,1.5795400862629168
standalone,0.2554093003972924,1,6.181783550292085,1.578885011787592
bless,0.2554093003972924,1,6.181783550292085,1.578885011787592
digital,0.2554093003972924,1,6.181783550292085,1.578885011787592
exile,0.2721542900415674,2,5.77631844218392,1.5720498446865774
idiot,0.2863575817732431,3,5.48863636973214,1.5717126380691675
protagonist,0.27180205217477516,2,5.77631844218392,1.5700152066005897
horde,0.2859513046455308,3,5.48863636973214,1.5694827306498154
repetition,0.2858722902674007,3,5.48863636973214,1.5690490494602787
massive,0.270855774438685,2,5.77631844218392,1.5645492050621845
blame,0.2679586131726911,2,5.77631844218392,1.5478142790114426
road,0.2819830206400524,3,5.48863636973214,1.54770226273192
legend,0.2678342980137484,2,5.77631844218392,1.5470961950661994
flow,0.2494269087370404,1,6.181783550292085,1.5419031614308416
blake,0.2494269087370404,1,6.181783550292085,1.5419031614308416
fall,0.28087891577598717,3,5.48863636973214,1.5416422326190138
three,0.28082634564603187,3,5.48863636973214,1.5413536942917794
da,0.26659501873142133,2,5.77631844218392,1.5399377232926768
bjorn,0.24904651661241473,1,6.181783550292085,1.53955165965217
texture,0.24861837922971902,1,6.181783550292085,1.5369050070225565
monetary,0.24793717870174775,1,6.181783550292085,1.5326939728042934
border,0.27870950844403947,3,5.48863636973214,1.529735144636122
fill,0.2772383209201337,3,5.48863636973214,1.5216603312857164
serve,0.2771359313443224,3,5.48863636973214,1.5210983521360373
approach,0.26326769678213485,2,5.77631844218392,1.5207180521539299
ground,0.2882140616798743,4,5.26549281841793,1.5175890719424405
english,0.2454270176842154,1,6.181783550292085,1.5171767007175274
continuously,0.2454270176842154,1,6.181783550292085,1.5171767007175274
melee,0.26228186775253093,2,5.77631844218392,1.5150235897493882
anymore,0.2850359684654629,4,5.26549281841793,1.5008548449456944
research,0.27249517222383235,3,5.48863636973214,1.495626912844149
blasting,0.2574631358952465,2,5.77631844218392,1.4871890600542172
variant,0.2571889254542941,2,5.77631844218392,1.4856051332271045
chance,0.2571889254542941,2,5.77631844218392,1.4856051332271045
anyway,0.25660483344706675,2,5.77631844218392,1.4822312317938249
troop,0.26963731600540886,3,5.48863636973214,1.4799411792642452
hook,0.2561986357232093,2,5.77631844218392,1.479884904390334
flaw,0.2558085755655341,2,5.77631844218392,1.4776317927079936
comic,0.2388644878371141,1,6.181783550292085,1.4766085616604157
universe,0.26902268429252146,3,5.48863636973214,1.4765676892909003
anaconda,0.23843394257725037,1,6.181783550292085,1.4739470240553338
crashing,0.23843394257725037,1,6.181783550292085,1.4739470240553338
inspire,0.23843394257725037,1,6.181783550292085,1.4739470240553338
likeable,0.23843394257725037,1,6.181783550292085,1.4739470240553338
campaing,0.23843394257725037,1,6.181783550292085,1.4739470240553338
fully,0.25314941498954596,2,5.77631844218392,1.4622716344321849
mana,0.23620356926731215,1,6.181783550292085,1.4601593390169474
picture,0.2649455119191956,3,5.48863636973214,1.4541895727169971
remind,0.25105093785087745,2,5.77631844218392,1.4501501622355928
gow,0.23455975887799946,1,6.181783550292085,1.449997658992495
scale,0.23455975887799946,1,6.181783550292085,1.449997658992495
present,0.2630040819137822,3,5.48863636973214,1.443533769379996
duh,0.2334342010738425,1,6.181783550292085,1.4430397042738545
originally,0.2618866765813209,3,5.48863636973214,1.4374007378325162
planet,0.26188386110508405,3,5.48863636973214,1.4373852847072444
depth,0.23249403513093658,1,6.181783550292085,1.437227801913454
soloable,0.23249403513093658,1,6.181783550292085,1.437227801913454
diablolike,0.23249403513093658,1,6.181783550292085,1.437227801913454
weak,0.2728423371165462,4,5.26549281841793,1.4366493666475377
lead,0.2486189214691159,2,5.77631844218392,1.43610206115793
near,0.2482953841928717,2,5.77631844218392,1.4342332068224266
defend,0.23124888423634593,1,6.181783550292085,1.429530548595642
flight,0.23096836015859004,1,6.181783550292085,1.4277964094663098
descent,0.23096836015859004,1,6.181783550292085,1.4277964094663098
country,0.23096836015859004,1,6.181783550292085,1.4277964094663098
lucky,0.24633983999878817,2,5.77631844218392,1.422937360829636
tactic,0.2299614859430804,1,6.181783550292085,1.421572131003659
winwin,0.2299614859430804,1,6.181783550292085,1.421572131003659
avid,0.2299614859430804,1,6.181783550292085,1.421572131003659
demanding,0.2299614859430804,1,6.181783550292085,1.421572131003659
cut,0.2589184131220329,3,5.48863636973214,1.4211090190549212
charge,0.25851650397254256,3,5.48863636973214,1.4189030858797003
wolfeinstein,0.22952330817404545,1,6.181783550292085,1.418863410878935
subject,0.24558731172765613,2,5.77631844218392,1.4185905178988314
environmental,0.24558731172765613,2,5.77631844218392,1.4185905178988314
honesty,0.2454456635293571,2,5.77631844218392,1.4177723127986948
nicely,0.24533013534263626,2,5.77631844218392,1.4171049852031468
unsatisfying,0.22851754761241552,1,6.181783550292085,1.4126460167835186
infuriatingly,0.22851754761241552,1,6.181783550292085,1.4126460167835186
unavoidably,0.22851754761241552,1,6.181783550292085,1.4126460167835186
ultimately,0.22851754761241552,1,6.181783550292085,1.4126460167835186
connection,0.2277010662801247,1,6.181783550292085,1.4075987059144426
yr,0.2277010662801247,1,6.181783550292085,1.4075987059144426
development,0.2559201043731023,3,5.48863636973214,1.4046523926078547
hack,0.24269078752995682,2,5.77631844218392,1.401859271757429
rate,0.2552996113127689,3,5.48863636973214,1.4012467318297421
buttonmash,0.22657888891078642,1,6.181783550292085,1.4006616483121572
rdperson,0.22657888891078642,1,6.181783550292085,1.4006616483121572
noncringeworthy,0.22657888891078642,1,6.181783550292085,1.4006616483121572
badassery,0.22657888891078642,1,6.181783550292085,1.4006616483121572
retort,0.22657888891078642,1,6.181783550292085,1.4006616483121572
cinematic,0.2419713986835501,2,5.77631844218392,1.3977038526968284
obvious,0.24171714742155143,2,5.77631844218392,1.396235216443197
shop,0.2407891051108993,2,5.77631844218392,1.39087454852905
patch,0.2404663838106859,2,5.77631844218392,1.389010407530942
overpriced,0.23972210375525194,2,5.77631844218392,1.384711208920589
playable,0.25204161926423907,3,5.48863636973214,1.3833647981798836
rely,0.2391408599991265,2,5.77631844218392,1.381353759892677
minha,0.22332049291630574,1,6.181783550292085,1.380518949553139
challenging,0.23855253956620354,2,5.77631844218392,1.3779554337260707
renown,0.22204858135609234,1,6.181783550292085,1.3726562675927854
creme,0.22123393078535947,1,6.181783550292085,1.3676202740953929
personal,0.23641418096408567,2,5.77631844218392,1.3656035934966548
balance,0.23631802399832663,2,5.77631844218392,1.3650481602419964
upon,0.23629634862745985,2,5.77631844218392,1.3649229563975174
building,0.2355555165314987,2,5.77631844218392,1.3606436742990553
previously,0.23463250994085957,2,5.77631844218392,1.3553120943072892
supply,0.23431424975425375,2,5.77631844218392,1.353473722121985
tie,0.2339840987225304,2,5.77631844218392,1.3515666646287352
supporter,0.2186348099798587,1,6.181783550292085,1.3515530718547264
hog,0.2186348099798587,1,6.181783550292085,1.3515530718547264
freeze,0.2186348099798587,1,6.181783550292085,1.3515530718547264
test,0.2186348099798587,1,6.181783550292085,1.3515530718547264
min,0.2186348099798587,1,6.181783550292085,1.3515530718547264
unsupport,0.2186348099798587,1,6.181783550292085,1.3515530718547264
alpha,0.2186348099798587,1,6.181783550292085,1.3515530718547264
paint,0.23376561938528453,2,5.77631844218392,1.3503046584037661
yeah,0.23304986134435843,2,5.77631844218392,1.346170212031823
alone,0.2326891712173636,2,5.77631844218392,1.3440867509993493
thriller,0.2173920321912785,1,6.181783550292085,1.3438704885646129
twist,0.2173920321912785,1,6.181783550292085,1.3438704885646129
making,0.2173920321912785,1,6.181783550292085,1.3438704885646129
definitly,0.2173920321912785,1,6.181783550292085,1.3438704885646129
definetly,0.2173920321912785,1,6.181783550292085,1.3438704885646129
suspense,0.2173920321912785,1,6.181783550292085,1.3438704885646129
million,0.23219318998740024,2,5.77631844218392,1.3412218054737348
yknow,0.23218359414950512,2,5.77631844218392,1.341166376858333
package,0.21657832789363293,1,6.181783550292085,1.3388403447226256
prologue,0.21657832789363293,1,6.181783550292085,1.3388403447226256
uninspired,0.2314611479300061,2,5.77631844218392,1.3369932974371548
suggest,0.23059249838775772,2,5.77631844218392,1.331975701066471
truebrutal,0.21516538372315522,1,6.181783550292085,1.3301058296920854
succeed,0.21516538372315522,1,6.181783550292085,1.3301058296920854
excuse,0.23014000901790652,2,5.77631844218392,1.3293619783745072
display,0.2297567629798113,2,5.77631844218392,1.3271482272167638
slap,0.2295193006005003,2,5.77631844218392,1.325776568895825
dodge,0.2291781717536146,2,5.77631844218392,1.323806100046398
custom,0.22855632767578793,2,5.77631844218392,1.3202141306314852
spirit,0.22818335590034422,2,5.77631844218392,1.3180597268865755
welcome,0.22635268220978486,2,5.77631844218392,1.3074851726861765
capture,0.22615647825620822,2,5.77631844218392,1.3063518361707023
wwii,0.21116771733744594,1,6.181783550292085,1.305393121389352
photo,0.21116771733744594,1,6.181783550292085,1.305393121389352
ebay,0.21116771733744594,1,6.181783550292085,1.305393121389352
addictive,0.21116771733744594,1,6.181783550292085,1.305393121389352
sitting,0.21116771733744594,1,6.181783550292085,1.305393121389352
brain,0.2256469539149872,2,5.77631844218392,1.303408661321766
symbol,0.22531276744243994,2,5.77631844218392,1.3014782938372627
ring,0.2363384734541028,3,5.48863636973214,1.2971759409671624
dad,0.22383767252020964,2,5.77631844218392,1.2929576758340118
explanation,0.22298464990554676,2,5.77631844218392,1.2880303455733346
special,0.24424526322290838,4,5.26549281841793,1.286071679432821
weepy,0.20730661588674504,1,6.181783550292085,1.2815246279554002
ba,0.20730661588674504,1,6.181783550292085,1.2815246279554002
keyboard,0.2215567915825865,2,5.77631844218392,1.2797825812095938
strategypuzzle,0.20659401090695215,1,6.181783550292085,1.2771194582134604
gamer,0.20659401090695215,1,6.181783550292085,1.2771194582134604
tactically,0.20590319273212448,1,6.181783550292085,1.272848969784068
behind,0.22001317755411295,2,5.77631844218392,1.270866175029308
trigger,0.20553898221703423,1,6.181783550292085,1.2705974992130395
join,0.20553898221703423,1,6.181783550292085,1.2705974992130395
uninspire,0.20553898221703423,1,6.181783550292085,1.2705974992130395
swap,0.20553898221703423,1,6.181783550292085,1.2705974992130395
mindset,0.218843537558308,2,5.77631844218392,1.2641099619508238
provide,0.21701370688036187,2,5.77631844218392,1.2535402772597297
shadow,0.21639361895421527,2,5.77631844218392,1.2499584519361537
downside,0.2154137196277587,2,5.77631844218392,1.244298241385259
reimagine,0.2010502834974649,1,6.181783550292085,1.2428493353061887
lovecraftian,0.2010502834974649,1,6.181783550292085,1.2428493353061887
