Steamid,total_game,total_achievement,total_playtime,topic_count_1,topic_count_2,topic_count_3,topic_count_4,genre_count_1,genre_count_2,genre_count_9,genre_count_13,genre_count_15,genre_count_17,topic_count_1_prop,topic_count_2_prop,topic_count_3_prop,topic_count_4_prop,genre_count_1_prop,genre_count_2_prop,genre_count_9_prop,genre_count_13_prop,genre_count_15_prop,genre_count_17_prop
76561198048640355,1.666467466115464,1.4733590366673837,-0.3709155744228876,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,0.17758043132575976,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,-0.6852520366459651,-0.3648189289114435,-0.8799805541094855,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198061669144,-0.6848161839078205,-1.0800213807343375,1.15649006691665,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,-2.0889318714683736,-1.3964240043768943,0.36689969285267143,1.7928429140015905,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,2.0161405466976055,-1.6471355665305885,-1.2208396822196024,1.004039187933087,2.1232624031650764,-0.22542955918706883,1.9469613148019365
76561198064800033,-0.4572726048733092,4.190374620829862,2.690906503133656,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.368685200987283,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.6285401017330325,0.8043801487777494,0.5726861234685799,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198068123705,-0.8440966892319786,-1.11985046824502,0.01619402584637892,-0.7433919416750281,2.5248762345905194,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,3.2276268476950114,-0.356392548066193,-0.7214720713506865,1.3821729529112454,1.4750698330690803,1.405981816184106,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198088342032,0.4832408551360047,0.39461459420937384,-1.0514210421786934,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,0.5910794601335702,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,-0.22916136594079434,0.04107541004318513,-0.37567877003494665,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198105784816,-0.5634596084227477,-0.7038044577418645,-0.5845732056150417,-0.7433919416750281,-0.3960590171906697,2.7255405754769875,-0.7993052538854534,0.4787135538781688,0.7161148740394329,-2.7255405754769875,1.7928429140015905,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,-0.38626533885220726,3.0369088749764366,-0.7214720713506865,0.7953435538570678,0.9528255814162989,-1.9435400859077119,1.899873322261583,-0.22542955918706883,-0.6908456993123843
76561198107047766,0.7335387920739675,-0.7426738082040968,-1.2936069863366098,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,-1.3964240043768943,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,0.6019594428991782,-0.3584242074310241,-1.2208396822196024,-0.5186053540785964,-0.5434447501203772,-0.22542955918706883,0.584337249499787
76561198108773562,-0.29040731358133387,0.07790136822081252,0.7690692116237459,1.3451854182690985,-0.3960590171906697,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,-0.7433919416750281,1.1687310176599002,-0.38626533885220726,-0.356392548066193,-0.7214720713506865,0.4079900369673956,0.6081033369630282,0.3288227904012745,-0.5434447501203772,-0.22542955918706883,-0.6908456993123843
76561198118915505,-0.6165531101974667,-0.7373952544376211,-0.3823278854406981,-0.7433919416750281,2.5248762345905194,-0.3668996928526714,-0.7993052538854534,0.4787135538781688,0.7161148740394329,-2.7255405754769875,1.7928429140015905,-0.23145502494313788,-0.7433919416750281,-0.6944784178907123,2.6384052955405735,-0.356392548066193,-0.7214720713506865,0.8882639551761633,1.0355193686198383,-1.9435400859077119,1.9928256402326356,-0.22542955918706883,-0.6908456993123843
76561198121696622,-0.27523774164569964,-0.5339310001661812,0.5563279716215824,-0.7433919416750281,-0.3960590171906697,-0.3668996928526714,1.2510864843424485,0.4787135538781688,-1.3964240043768943,0.36689969285267143,-0.5577733510227171,-0.23145502494313788,1.3451854182690988,-0.6944784178907123,-0.38626533885220726,-0.356392548066193,1.3705899730093618,0.39004134174033867,-1.2208396822196024,0.3089768264160428,-0.5434447501203772,-0.22542955918706883,1.32494568701952
